% Sensorgestyetzte intelligente Umgebungen
%
% Introduction to Machine Learning
%
% Oscar Martinez Mozos  ommozos@ommozos.unizar.es
%

@relation people_2D

@attribute n_points integer
@attribute std real
@attribute mean_deviation real
@attribute width real
@attribute linearity real
@attribute circularity real
@attribute radius real
@attribute boundary_length real
@attribute boundary_regularity real
@attribute mean_curvaure real
@attribute angular_difference real
@attribute person {-1, 1} 

@data
19,0.30305,0.086733,0.32291,0.14233,0.0012232,0.34147,0.34772,0.0055984,217.16,-0.079772,-1
14,0.25673,0.061208,0.21523,0.10484,0.0012912,0.15924,0.25108,0.0094209,249.95,0.16541,-1
7,0.19203,0.030171,0.10652,0.081115,5.042e-005,0.078152,0.11821,0.0098928,109.3,0.19914,-1
164,0.55316,0.3015,1.2931,3.2037,0.34234,1.1722,1.4396,0.0050925,6469.9,0.00045749,-1
21,0.29198,0.081954,0.28974,0.67661,0.0021743,0.16367,0.3288,0.0024792,265.24,-0.036398,-1
29,0.33238,0.10854,0.36729,0.70719,0.031723,0.15125,0.52202,0.018977,598.8,-0.0059168,-1
24,0.28849,0.078391,0.17511,0.63301,0.0070469,0.093038,0.40904,0.025423,822,0.10157,-1
7,0.36029,0.10247,0.26968,0.035372,0.0081381,0.12867,0.29459,0.065526,32.045,-0.0051133,-1
10,0.18787,0.031828,0.11363,0.076269,0.0013687,0.046569,0.14486,0.0090435,257.06,0.13419,-1
4,0.11127,0.0092785,0.027573,0.0058105,1.58e-006,0.026734,0.028697,0.0010623,58.92,0.19241,-1
7,0.1613,0.023124,0.0731,0.026788,0.00014103,0.043447,0.081091,0.0020223,147.27,-0.12731,-1
3,0.17338,0.020019,0.060058,0.00012284,0,4.894,0.060058,0,0.20433,-0.003068,-1
3,0.090451,0.0054487,0.016346,3.343e-005,0,1.332,0.016346,0,0.75075,-0.003068,-1
15,0.25946,0.064586,0.10851,0.45171,0.0058306,0.067229,0.359,0.023072,560.79,0.11376,-1
58,0.45659,0.20481,0.81812,0.36468,0.10207,0.57088,0.94096,0.013176,1123.2,-0.047097,-1
5,0.14376,0.016044,0.05022,0.023156,7.71e-006,0.030543,0.057608,0.0078967,90.112,0.29806,-1
24,0.32395,0.10061,0.41776,0.32709,0.088819,0.12025,0.46976,0.0063022,442.79,-0.010818,-1
10,0.23658,0.048079,0.1942,0.42864,0.00052647,0.14279,0.22408,0.016564,186,0.14109,-1
163,0.55493,0.30325,1.3025,3.432,0.16456,1.5463,1.4317,0.0046332,6025.6,0.006654,-1
52,0.45133,0.20001,0.73325,1.2024,0.20491,0.33856,0.9325,0.016407,837.41,-0.025495,-1
16,0.19753,0.036649,0.13654,0.049525,0.00052935,0.119,0.14952,0.0058318,589.88,0.081917,-1
15,0.25858,0.061588,0.20352,0.14036,0.0019864,0.11645,0.24642,0.018737,377.57,-0.10055,-1
6,0.15789,0.020717,0.068004,0.017657,7.4e-007,0.072539,0.070637,0.0017746,54.069,-0.14976,-1
5,0.23609,0.039475,0.083975,0.048181,9.873e-005,0.07579,0.19398,0.05491,53.425,0.71742,-1
9,0.18409,0.029702,0.10543,0.053687,8.412e-005,0.07703,0.1169,0.0044093,167.18,-0.087678,-1
5,0.13687,0.01488,0.033501,0.044678,7.808e-005,0.016385,0.065102,0.0010185,115.91,0.52734,-1
14,0.18063,0.029896,0.11312,0.13686,0.00053024,0.055651,0.13833,0.0074403,389.62,0.068818,-1
58,0.45913,0.20744,0.81662,0.2602,0.11615,0.56045,0.86657,0.0034214,1197.2,-0.0087684,-1
4,0.11011,0.0090934,0.02728,0.00011159,0,1.482,0.02728,0,1.3495,-0.0040906,-1
49,0.46891,0.21393,0.73529,3.0235,0.096669,0.34055,1.0367,0.0094126,790.29,-0.020411,-1
162,0.55613,0.30437,1.3525,3.5918,0.25429,1.3243,1.5096,0.0074306,5843,0.0047871,-1
20,0.28561,0.077337,0.27752,0.53079,0.0010133,0.17762,0.3076,0.0020909,306.88,-0.032435,-1
29,0.33278,0.10759,0.37499,0.66966,0.026671,0.16181,0.49298,0.0098275,430.63,-0.0059168,-1
32,0.38059,0.13898,0.55224,0.60922,0.097894,0.27337,0.79756,0.033655,847.16,0.063396,-1
3,0.086742,0.005011,0.015033,3.075e-005,0,1.225,0.015033,0,0.81633,-0.003068,-1
24,0.21806,0.044823,0.2048,0.97003,0.0045667,0.087846,0.2971,0.012643,1116.7,0.090942,-1
6,0.18236,0.027517,0.12702,0.02846,0.00075437,0.073657,0.13461,0.024493,80.027,-0.0182,-1
56,0.4523,0.20127,0.79,0.2704,0.19595,0.40257,0.84951,0.00463,1090.6,-0.022895,-1
4,0.14516,0.014644,0.043056,0.019855,2.49e-006,0.022175,0.052499,0.014518,51.542,0.4287,-1
24,0.33352,0.10596,0.39619,0.33597,0.0030657,0.33462,0.437,0.0042753,468.49,-0.032128,-1
158,0.55129,0.29945,1.2778,3.6614,5.5607,0.36034,1.4743,0.0049243,5953.6,0.00031178,-1
49,0.44407,0.19268,0.70557,1.2679,0.1435,0.34261,0.88338,0.014094,780.82,-0.0060081,-1
71,0.35072,0.11997,0.41125,3.1906,0.15052,0.13677,0.79309,0.014155,3493.6,0.011935,-1
6,0.22693,0.037666,0.12658,0.033879,0.00044307,0.073998,0.14107,0.026822,98.71,-0.29241,-1
58,0.45841,0.20653,0.81126,0.27348,0.044549,0.88609,0.86536,0.0042492,1185.4,-0.0060283,-1
4,0.11014,0.0090976,0.027289,0.00088771,6e-008,0.14919,0.02732,3.343e-005,12.016,0.032433,-1
23,0.33249,0.10565,0.38423,0.17811,0.0071465,0.31084,0.41337,0.0045824,329.74,-0.012215,-1
7,0.24466,0.049036,0.19389,0.096967,0.00024375,0.12764,0.22116,0.046262,68.288,0.23998,-1
19,0.3638,0.12494,0.43488,0.097144,0.016573,0.28156,0.47484,0.013388,314.48,-0.005795,-1
144,0.53779,0.28545,1.2195,2.6827,1.1231,0.57733,1.4608,0.0072801,6232.6,0.00091655,-1
47,0.44137,0.19017,0.68137,1.4407,0.15699,0.30829,0.87115,0.01683,713.92,-0.015605,-1
18,0.28215,0.074564,0.14614,0.28843,0.00024417,0.082248,0.28344,0.03213,751.17,0.0041829,-1
50,0.28576,0.078945,0.34166,2.4474,0.013832,0.13777,0.65379,0.01971,2815.2,0.053848,-1
4,0.11558,0.010014,0.022807,0.023703,0,0.01147,0.036127,0.0037812,174.36,-0.67336,-1
7,0.11105,0.010378,0.035045,0.0091767,4.64e-006,0.034125,0.036714,0.00086675,131.5,0.1234,-1
53,0.43316,0.18403,0.70291,0.63154,0.028617,0.69329,0.76717,0.0031511,994.33,-0.01791,-1
5,0.15286,0.017208,0.057774,0.030982,1.39e-006,0.03169,0.068652,0.015278,87.19,0.33092,-1
11,0.2477,0.055609,0.1775,0.05947,0.0070205,0.067002,0.19923,0.0082451,185.79,-0.0055223,-1
37,0.43947,0.18672,0.69522,0.50485,0.34139,0.21352,0.85107,0.013967,815.54,0.064303,-1
11,0.24102,0.052758,0.18824,0.036459,0.00038033,0.20913,0.19553,0.0026748,137.43,-0.043436,-1
11,0.010514,0.0001004,0.0003681,9.49e-006,0,0.006,0.00036816,0,1500,-0.0055223,-1
13,0.017964,0.0002453,0.001108,0.0026028,0,0.00053345,0.0033337,0.00043597,7313.6,-0.0056246,-1
121,0.5061,0.2527,1.0889,0.93048,0.92871,0.45812,1.2071,0.0048521,4586.5,-0.0079202,-1
22,0.29836,0.084624,0.31447,0.36196,0.0059332,0.18003,0.35409,0.0026883,357.15,-0.042089,-1
23,0.30938,0.091787,0.29839,1.2753,0.021995,0.11639,0.46496,0.023556,422.01,-0.005857,-1
17,0.25902,0.063307,0.13179,0.22533,0.0017449,0.070623,0.24508,0.019499,556.83,0.077755,-1
50,0.29973,0.086268,0.30745,3.5094,0.014331,0.13242,0.66391,0.015887,3021.5,0.024525,-1
10,0.11865,0.012738,0.045021,0.014479,0.00020059,0.020277,0.049909,0.00073445,573.08,0.070653,-1
54,0.43079,0.18191,0.70864,0.728,0.0098134,0.88761,0.78677,0.0057277,1022.8,-0.031302,-1
4,0.15661,0.016402,0.049556,0.018481,1.55e-006,0.025147,0.060184,0.019783,43.67,0.4509,-1
22,0.37515,0.13275,0.50836,0.17139,0.00052366,1.0824,0.53014,0.012376,293.44,0.036336,-1
26,0.33211,0.10585,0.39388,0.076758,0.0067011,0.38463,0.40713,0.0040624,405.05,0.029874,-1
13,0.23691,0.051047,0.18409,0.14865,0.0012155,0.10635,0.2575,0.014857,340.59,-0.21706,-1
5,0.1357,0.013587,0.046194,0.025899,9.55e-006,0.02475,0.055893,0.010845,110.68,0.31627,-1
5,0.16347,0.021136,0.064518,0.020493,9.73e-005,0.037616,0.07037,0.0028752,96.235,0.071618,-1
24,0.32324,0.099772,0.38776,0.13504,0.00059033,0.65079,0.40309,0.0036616,290.04,0.037456,-1
98,0.49083,0.23758,0.99487,1.6856,0.022307,1.4629,1.0672,0.0041862,3577.5,0.0061837,-1
43,0.43127,0.18195,0.64888,3.3988,0.095753,0.31446,0.83682,0.013853,718.75,-0.0059898,-1
22,0.25483,0.060601,0.19713,0.2734,0.015025,0.07994,0.31015,0.020686,682.95,0.093642,-1
40,0.28112,0.073968,0.24438,2.0986,0.003703,0.10547,0.42081,0.010007,2253.7,0.039323,-1
9,0.14784,0.019355,0.063374,0.035417,0.00013836,0.033912,0.071369,0.0016648,242.83,0.040617,-1
58,0.44442,0.19394,0.76293,0.31828,0.0075469,1.7069,0.79902,0.0028064,878.1,-0.014965,-1
5,0.20784,0.032108,0.10803,0.028298,0.00011985,0.071923,0.12097,0.030163,58.951,0.35702,-1
16,0.31227,0.09154,0.27763,0.13821,0.011322,0.13648,0.32861,0.0076124,241.04,-0.063516,-1
38,0.43876,0.18619,0.55655,1.6657,0.28417,0.20736,0.99352,0.029318,845.2,-0.00087501,-1
4,0.19384,0.023101,0.075278,0.019001,5.4e-007,0.037798,0.087736,0.036583,27.97,0.48052,-1
53,0.47828,0.22585,0.80663,3.2205,0.12522,0.35095,1.0222,0.010478,799.27,0.011647,-1
78,0.45829,0.20563,0.86173,0.50937,0.11991,0.69131,0.9196,0.0049177,2839.9,0.0078182,-1
22,0.30028,0.085912,0.32081,0.27458,0.0048851,0.20219,0.3579,0.003234,346.13,-0.054936,-1
19,0.28557,0.078379,0.25131,0.93724,0.011266,0.097319,0.37399,0.019543,240.24,-0.0018249,-1
16,0.24853,0.058779,0.11512,0.21574,0.0021126,0.060735,0.23481,0.019516,583.1,0.080275,-1
40,0.27493,0.072309,0.2373,1.966,0.0098076,0.096491,0.43937,0.0081086,2194,0.062622,-1
10,0.16265,0.02337,0.074159,0.17506,0.00045154,0.028973,0.14253,0.0087179,282.99,0.009293,-1
58,0.44271,0.19253,0.76262,0.50348,0.0053968,2.0457,0.79512,0.0023926,983.24,-0.024306,-1
4,0.17422,0.019523,0.060984,0.017737,1.03e-006,0.030737,0.072926,0.027183,34.885,0.46672,-1
25,0.33033,0.10428,0.38971,0.99274,0.003566,0.27101,0.45702,0.0060338,586.3,-0.0029117,-1
7,0.18227,0.028404,0.089281,0.13242,0.00034931,0.048889,0.099,0.0068035,141.79,0.063362,-1
19,0.31264,0.092197,0.36914,0.32572,0.0020911,0.30331,0.41525,0.018609,319.4,-0.022766,-1
24,0.34995,0.11736,0.43831,0.12151,0.053052,0.16654,0.46034,0.0037941,424.61,-0.018619,-1
3,0.12344,0.010149,0.030446,6.227e-005,0,2.481,0.030446,4.2e-007,0.40306,-0.0030679,-1
46,0.43703,0.18697,0.73261,0.21174,0.0070696,1.4733,0.76657,0.0036501,722.03,0.011308,-1
5,0.23633,0.04559,0.12863,0.056394,0.00088635,0.054521,0.15952,0.008917,70.812,-0.004602,-1
5,0.20762,0.033686,0.11173,0.027852,6.242e-005,0.095732,0.11795,0.0045641,22.459,0.17578,-1
28,0.36334,0.12727,0.49058,0.071663,5.319e-005,2.9748,0.49368,0.00021968,172.46,-0.0059087,-1
4,0.15656,0.01838,0.054906,0.0077027,3.34e-006,0.075224,0.05596,0.00098911,21.83,0.13458,-1
60,0.43033,0.18065,0.72571,0.28778,0.024175,0.96657,0.75972,0.0045614,1953.2,-0.0011535,-1
40,0.42233,0.17556,0.61309,1.6409,0.046319,0.32962,0.77191,0.015865,739.8,-0.0059786,-1
20,0.25768,0.061452,0.19279,0.21875,0.010455,0.090303,0.291,0.022059,740.29,0.031406,-1
5,0.28139,0.056744,0.15139,0.017997,0.00063954,0.070574,0.16428,0.049455,20.631,0.33127,-1
12,0.20805,0.039673,0.14388,0.45222,4.481e-005,0.26603,0.14726,0.00076169,172.16,-0.046126,-1
23,0.21399,0.043791,0.15748,0.72705,0.0035632,0.073778,0.36259,0.024936,883.57,0.11375,-1
11,0.18805,0.031813,0.13933,0.21929,0.0014001,0.057093,0.21963,0.030292,420.49,-0.041833,-1
59,0.44822,0.19731,0.7814,0.28028,0.059147,0.71129,0.83381,0.004735,1008.9,-0.028539,-1
4,0.14484,0.014398,0.042673,0.016299,1.92e-006,0.021839,0.052054,0.015345,51.536,0.43696,-1
26,0.33115,0.10568,0.38985,1.5252,0.0033012,0.28903,0.431,0.0027976,556.24,-0.018224,-1
7,0.19399,0.032002,0.11624,0.19467,0.00050637,0.064591,0.13073,0.0080966,169.13,0.028268,-1
16,0.30937,0.089768,0.31201,0.071474,0.033916,0.10316,0.33243,0.0080612,287.06,0.068595,-1
3,0.12265,0.010018,0.030054,6.147e-005,0,2.449,0.030054,0,0.40833,-0.003068,-1
24,0.34819,0.11619,0.43143,0.10742,0.0081811,0.39844,0.45075,0.0033142,339.29,-0.0058691,-1
20,0.30096,0.086042,0.3289,0.073181,0.0019852,0.41803,0.33851,0.0027834,289.14,0.002282,-1
3,0.10203,0.0069336,0.020801,4.254e-005,0,1.695,0.020801,0,0.58997,-0.003068,-1
29,0.33861,0.11066,0.42423,0.13358,0.0078152,0.40508,0.45635,0.0032163,354.75,-0.069956,-1
4,0.12721,0.012144,0.02728,0.029804,0,0.013775,0.044036,0.0049166,145.19,0.68128,-1
3,0.16612,0.018379,0.055137,0.00011277,0,4.493,0.055137,0,0.22257,-0.003068,-1
3,0.10642,0.0075431,0.022629,4.628e-005,0,1.844,0.022629,0,0.5423,-0.003068,-1
3,0.16475,0.018076,0.054227,0.0001183,0,4.1427,0.054227,2.934e-005,0.24139,-0.0032725,-1
36,0.35398,0.12184,0.47766,0.15769,0.0024283,0.93177,0.50671,0.0049004,931.18,0.019826,-1
39,0.41471,0.1679,0.60054,1.1978,0.027047,0.36524,0.71749,0.011717,635.95,-0.0059745,-1
30,0.34973,0.11797,0.41901,0.30542,0.093158,0.14742,0.5951,0.021589,1187.9,0.088771,-1
19,0.25562,0.06187,0.23265,0.053729,0.0019214,0.21089,0.23758,0.0005595,253.32,0.0071118,-1
9,0.17937,0.028471,0.10019,0.045105,0.0017193,0.034928,0.11309,0.0022948,232.27,-0.11113,-1
5,0.11883,0.010878,0.035832,0.030718,1.007e-005,0.022155,0.040373,0.0035708,80.694,0.24539,-1
58,0.44375,0.1935,0.7633,0.26067,0.002456,2.6727,0.78681,0.0016046,1092.2,-0.0060283,-1
4,0.19349,0.023331,0.075052,0.017523,7.5e-007,0.037717,0.088201,0.035662,28.114,0.47676,-1
61,0.52075,0.26667,0.87195,14.136,0.15484,0.38508,1.2299,0.0078577,1178.9,-0.0072216,-1
17,0.28443,0.0775,0.22372,0.62533,0.0053433,0.088465,0.36087,0.015314,263.68,0.036208,-1
4,0.16021,0.01883,0.054149,0.050303,9.92e-006,0.030011,0.063791,0.010643,42.646,-0.3729,-1
8,0.21057,0.038922,0.12611,0.052273,0.00015719,0.088812,0.13643,0.004974,80.892,0.12248,-1
60,0.48948,0.23549,0.86983,1.6762,0.2017,0.45166,1.0846,0.010104,782.36,-0.0071794,-1
4,0.1154,0.0099437,0.029211,0.0094282,2.91e-006,0.020538,0.03179,0.0025609,71.043,0.27252,-1
4,0.12256,0.011266,0.033796,0.00013825,0,1.836,0.033797,0,1.0893,-0.0040906,-1
3,0.16523,0.018183,0.054548,0.00011157,0,4.445,0.054548,0,0.22497,-0.003068,-1
35,0.40618,0.15965,0.61616,0.43621,0.00088472,0.98172,0.63079,0.00096224,254.01,-0.002745,-1
13,0.2327,0.050081,0.19436,0.077641,0.00057897,0.17819,0.21533,0.01119,353.98,0.10642,-1
37,0.41469,0.16834,0.57564,1.1893,0.042793,0.30528,0.73796,0.014213,662.45,-0.034847,-1
35,0.40406,0.14675,0.50503,0.88085,0.072473,0.20776,0.68609,0.024937,1247.1,0.053615,-1
8,0.22442,0.039467,0.17176,0.1576,7.581e-005,0.083833,0.22602,0.051255,15.661,-0.21766,-1
69,0.48166,0.22856,0.90564,0.18734,0.01365,2.1765,0.92392,0.0011003,949.12,-0.0037653,-1
3,0.094503,0.0059478,0.017843,3.65e-005,0,1.454,0.017843,0,0.68776,-0.003068,-1
23,0.31918,0.097468,0.37487,0.12497,0.0026945,0.4651,0.39552,0.0045547,433.87,-0.012963,-1
38,0.45052,0.19715,0.72964,0.70348,0.011031,0.75363,0.77723,0.0037164,466.69,0.012925,-1
19,0.3285,0.102,0.37693,0.093482,0.0035261,0.39806,0.40337,0.0056563,410.11,0.063684,-1
13,0.35017,0.11322,0.30773,0.23406,0.01709,0.12021,0.44288,0.026766,254.35,-0.0056246,-1
8,0.20741,0.037644,0.12215,0.028327,0.00048875,0.078274,0.12955,0.0032075,94.058,0.013124,-1
6,0.17889,0.0268,0.078908,0.068798,0.00017407,0.039814,0.10856,0.0078172,168.1,0.40282,-1
4,0.17105,0.02208,0.042577,0.058266,5.435e-005,0.023552,0.095238,0.015202,85.976,0.40126,-1
4,0.11134,0.0092958,0.027772,0.0038525,8.4e-007,0.038452,0.028293,0.00048927,42.745,0.13314,-1
4,0.12564,0.011831,0.035035,0.0080007,2.73e-006,0.031903,0.036691,0.0014479,48.697,-0.20847,-1
20,0.39079,0.14478,0.51489,0.57563,0.021081,0.25972,0.66429,0.017584,170.95,-0.072712,-1
5,0.1742,0.022908,0.07592,0.015475,1.042e-005,0.090988,0.078942,0.010206,64.611,0.23554,-1
18,0.29484,0.082141,0.31015,0.027344,0.00060903,0.65072,0.31326,0.00032929,133.03,0.0065202,-1
32,0.41396,0.16623,0.60116,0.51054,0.16626,0.1916,0.70229,0.0145,582.27,0.038762,-1
28,0.24099,0.056268,0.17351,0.7794,0.0057859,0.066245,0.33523,0.0095323,1049.8,0.052863,-1
14,0.28771,0.076939,0.22362,0.15257,0.0059146,0.08225,0.27648,0.032216,250.61,-0.11374,-1
67,0.47606,0.22312,0.88154,0.36796,0.0032127,3.204,0.90475,0.0016184,937.48,-0.0037173,-1
4,0.1707,0.018975,0.058625,0.01721,1.24e-006,0.029597,0.07051,0.025352,36.453,0.46222,-1
22,0.31123,0.092478,0.35034,0.083936,0.0031525,0.39047,0.37267,0.0037809,527.66,-0.019797,-1
3,0.0060707,2.454e-005,7.363e-005,1.5e-007,0,0.006,7.363e-005,0,166.67,-0.003068,-1
39,0.46101,0.20661,0.74604,0.65858,0.030301,0.63035,0.83124,0.0048412,570.43,-0.0059745,-1
17,0.32145,0.09681,0.3557,0.098089,0.0017144,0.42389,0.37503,0.0059711,310.46,-0.015543,-1
14,0.33673,0.10417,0.31815,0.17543,0.0094093,0.16031,0.37275,0.027963,186.16,-0.005664,-1
7,0.18435,0.028837,0.095091,0.024803,0.0001514,0.070279,0.099896,0.0021205,92.568,0.037817,-1
6,0.20742,0.035723,0.11572,0.057189,8.074e-005,0.080696,0.12932,0.013366,52.775,0.24424,-1
39,0.39254,0.15001,0.59122,0.23747,0.19079,0.19806,0.65088,0.0056661,758.23,0.019681,-1
5,0.12102,0.011829,0.036767,0.0066834,1.51e-005,0.030261,0.038443,0.00045856,154.46,0.0225,-1
4,0.12615,0.011942,0.034367,0.011853,0,0.025755,0.03725,0.0008641,77.656,0.318,-1
18,0.37694,0.13403,0.48668,0.24147,0.034888,0.21557,0.54953,0.0077846,198.1,-0.005775,-1
15,0.20087,0.038577,0.12287,0.21704,0.00031804,0.056784,0.17081,0.004789,477.72,0.13336,-1
6,0.14264,0.016987,0.053185,0.018356,1.477e-005,0.039541,0.057126,0.0025984,94.269,0.15104,-1
13,0.28989,0.076429,0.28554,0.13292,0.00053141,0.28479,0.30985,0.012657,157.23,0.12335,-1
24,0.2165,0.044217,0.15028,0.46423,0.0012899,0.063773,0.21627,0.0055374,1227.9,0.075536,-1
13,0.3119,0.078973,0.33549,0.15307,0.0035194,0.19698,0.37038,0.040567,329.91,0.0073166,-1
5,0.14946,0.018185,0.053283,0.017732,0.00011157,0.025745,0.061246,0.0022982,161.15,-0.0046019,-1
68,0.48377,0.23047,0.91271,0.29813,0.0022335,4.1256,0.93089,0.0013814,926.24,-0.0037841,-1
4,0.11121,0.0092756,0.027765,0.0028646,5e-007,0.050381,0.028061,0.00028056,33.294,0.10097,-1
21,0.30538,0.088653,0.33918,0.07179,0.00058921,0.72031,0.3523,0.0029765,394.83,-0.015552,-1
38,0.44914,0.19583,0.73412,0.72295,0.016429,0.69756,0.80643,0.0045651,483.74,0.012748,-1
18,0.32691,0.10091,0.36365,0.1254,0.0013529,0.46619,0.39332,0.0083825,355.18,0.0043968,-1
15,0.33526,0.10428,0.35875,0.1342,0.0039041,0.31101,0.39993,0.022206,278.61,-0.0056976,-1
6,0.18992,0.030341,0.090063,0.022954,0.00030261,0.04761,0.097921,0.0056146,70.871,0.079416,-1
6,0.21734,0.038299,0.11425,0.095612,0.0014046,0.050099,0.17676,0.015723,99.532,0.25735,-1
3,0.10305,0.0070727,0.021218,4.34e-005,0,1.729,0.021218,0,0.57837,-0.003068,-1
5,0.16108,0.01969,0.062193,0.038417,1.649e-005,0.033117,0.076983,0.0098848,66.891,0.3669,-1
5,0.15624,0.019199,0.060247,0.022459,4.241e-005,0.03835,0.067057,0.0028271,117.42,-0.12629,-1
5,0.12183,0.011635,0.037438,0.0059007,1.416e-005,0.033829,0.03859,0.00088714,103.28,0.022425,-1
3,0.10726,0.0076617,0.022985,4.701e-005,0,1.873,0.022985,0,0.5339,-0.003068,-1
16,0.3486,0.11416,0.41227,0.16842,0.010276,0.25245,0.45959,0.0079275,100.05,-0.077843,-1
16,0.20293,0.038265,0.13216,0.21478,0.00029673,0.065176,0.17027,0.0035319,490.94,0.10864,-1
14,0.19846,0.036587,0.1288,0.15581,0.00048067,0.066036,0.17549,0.008015,371.01,0.16429,-1
13,0.25195,0.058383,0.21406,0.072336,0.00068618,0.20642,0.2312,0.0054814,196.04,-0.098023,-1
6,0.23814,0.047984,0.13857,0.057031,0.00070619,0.075473,0.15446,0.014274,37.342,0.21238,-1
21,0.22017,0.044557,0.15372,0.35499,0.0013034,0.066014,0.20415,0.0071338,1055.8,0.025588,-1
12,0.29015,0.070684,0.32836,0.11255,0.01192,0.11651,0.35483,0.031509,170.09,-0.01739,-1
6,0.15614,0.020314,0.067642,0.0055321,1.12e-006,0.20541,0.067935,0.0001374,17.829,-0.048636,-1
67,0.4841,0.23076,0.9165,0.20213,0.0024524,4.5092,0.93977,0.0013649,1030.1,-0.006043,-1
4,0.11207,0.0094194,0.028234,0.0018789,2.4e-007,0.077803,0.028362,0.00012507,22.088,0.065876,-1
22,0.31054,0.092084,0.3493,0.089531,0.0023539,0.42511,0.36088,0.0026767,293.45,0.0037699,-1
40,0.47138,0.21644,0.81702,0.18839,0.020433,1.1497,0.84392,0.0035696,538.37,0.0044312,-1
3,0.17134,0.018054,0.052123,0.0091689,0,0.048643,0.054162,0.0086273,20.558,-0.28271,-1
31,0.45075,0.20027,0.60371,1.1182,0.13212,0.23942,0.84196,0.017748,475.57,-0.0041052,-1
7,0.19547,0.032864,0.10233,0.033766,0.00031387,0.058406,0.11154,0.0062062,85.218,0.073606,-1
5,0.15099,0.017878,0.058362,0.0081803,1.41e-005,0.074961,0.059373,0.00078966,50.39,0.029812,-1
3,0.10344,0.0071259,0.021377,4.372e-005,0,1.742,0.021378,0,0.57405,-0.003068,-1
10,0.20102,0.036372,0.13073,0.047313,0.0022225,0.051137,0.16594,0.0065749,363.75,0.065728,-1
5,0.18561,0.027471,0.10844,0.022236,0.0012315,0.043961,0.11886,0.018498,98.36,0.016795,-1
8,0.25402,0.052981,0.1583,0.061709,0.00073593,0.092345,0.17917,0.023055,93.165,0.098573,-1
4,0.16157,0.019726,0.054982,0.021593,2.561e-005,0.03868,0.060376,0.0080258,63.99,-0.38544,-1
15,0.33771,0.10624,0.39168,0.080776,0.011203,0.22809,0.39927,0.0018142,68.694,-0.0056976,-1
36,0.32674,0.10609,0.32331,1.3415,0.054891,0.11107,0.62415,0.016512,1084.6,0.063898,-1
14,0.25888,0.062224,0.22004,0.059488,0.0016666,0.17118,0.23217,0.0032749,178.98,-0.05907,-1
4,0.1083,0.0087946,0.026261,0.0038522,8.2e-007,0.034558,0.02681,0.0005151,47.341,0.14026,-1
10,0.2242,0.044589,0.18097,0.084102,0.00012202,0.15017,0.19578,0.015717,172.89,-0.10995,-1
3,0.12978,0.011216,0.033649,6.882e-005,0,2.742,0.033649,0,0.3647,-0.003068,-1
38,0.41783,0.15054,0.52332,1.0773,0.037115,0.27672,0.72262,0.03361,1327,-0.0030482,-1
3,0.096878,0.0062505,0.018751,3.835e-005,0,1.528,0.018751,0,0.65445,-0.003068,-1
68,0.48901,0.23562,0.93252,0.16305,0.004367,3.8944,0.95115,0.00091417,989.62,-0.0060443,-1
4,0.14448,0.014604,0.042774,0.019786,2.78e-006,0.022124,0.052096,0.01386,52.151,0.42368,-1
20,0.30163,0.086339,0.35672,0.20201,0.0035929,0.26149,0.40039,0.015982,389.29,-0.044816,-1
3,0.0060707,2.454e-005,7.363e-005,1.5e-007,0,0.006,7.363e-005,0,166.67,-0.003068,-1
43,0.4847,0.22916,0.85093,0.32868,0.022886,1.1672,0.90744,0.0041004,642.27,-0.0059898,-1
4,0.16563,0.020547,0.06063,0.015281,9.84e-006,0.049647,0.064305,0.0032772,30.647,-0.23318,-1
14,0.30159,0.085,0.2753,0.16747,0.0053328,0.14069,0.30402,0.007251,97.762,-0.0056639,-1
15,0.32624,0.099364,0.26416,0.6299,0.013474,0.10799,0.48799,0.036413,173.43,0.052308,-1
8,0.20146,0.035331,0.11794,0.054441,6.597e-005,0.089049,0.12683,0.0030435,108.94,0.075829,-1
12,0.24673,0.05684,0.17477,0.13898,0.0026574,0.071445,0.21092,0.014458,187.4,0.049636,-1
3,0.10326,0.0071013,0.021304,4.357e-005,0,1.736,0.021304,0,0.57604,-0.003068,-1
22,0.29372,0.082736,0.28701,0.42256,0.021617,0.10333,0.40403,0.011619,501.71,0.049052,-1
4,0.1824,0.025193,0.067677,0.014901,9.173e-005,0.042136,0.074276,0.0099224,47.176,-0.37751,-1
7,0.22468,0.041231,0.11715,0.045621,0.00027096,0.074682,0.13569,0.019331,120.53,-0.0051133,-1
5,0.16502,0.021686,0.060878,0.098378,7.4e-005,0.032502,0.069559,0.0075712,63.225,-0.23486,-1
16,0.35012,0.11493,0.42347,0.086601,0.0098229,0.29239,0.43157,0.0016598,93.653,-0.0057269,-1
17,0.21372,0.042605,0.14203,0.20871,0.0011914,0.066551,0.18657,0.0044033,705.77,0.11939,-1
15,0.22034,0.043895,0.13432,0.33962,0.00089105,0.060589,0.22657,0.0090588,406.01,0.15254,-1
14,0.25967,0.062606,0.22239,0.066132,0.0020126,0.16173,0.23954,0.0044932,284.55,-0.05577,-1
4,0.10811,0.0087655,0.02627,0.0018871,2.3e-007,0.067316,0.026408,0.00013409,25.427,0.070966,-1
9,0.19446,0.033577,0.12025,0.030321,0.00045846,0.084872,0.12857,0.0041925,200.42,-0.12483,-1
